meanBrightness;stdBrightness;medianBrightness;minBrightness;maxBrightness;rmsBrightness;meanLaplacian;stdLaplacian;medianLaplacian;minLaplacian;maxLaplacian;rmsLaplacian;meanFourier;stdFourier;medianFourier;minFourier;maxFourier;averageOfTop90PercentFourier;localMeanStd;localMeanMean;localMeanMin;localMeanMax;localMeanMedian;localVarStd;localVarMean;localVarMin;localVarMax;localVarMedian;mscnStd;mscnMean;mscnMin;mscnMax;mscnMedian;r;gamma;R;rho;alpha;beta;coefficient;brisque_score;alpha_grey;beta_grey;maximum_grey;clip_hist_percent_grey;max_face_proportion;horizontal_face_proportion;vertical_face_proportion;faceQScore;height;width;xt;yt;xb;yb;fileName
157.70686446761883;69.50892045471636;179;0;255;172.34542385276143;7.887738041260485;22.802673035302124;0;0;255;24.12837145276163;4577.853579109245;79170.62852856632;804.7281869898036;1.2004249457019405;33390959.0;744.5376863319004;0.2649870745392569;0.6008125264942347;-0.0002332569566021696;0.9872942233707037;0.6628848219600931;0.06433268177049178;0.05024051121091036;0.0;0.44790443697489735;0.026801396865171436;0.42532107117532447;0.020095887118481436;-2.080274107094856;1.7083612892354065;0.032920801077011314;0.3108625154182559;1.1905086739972923;0.31316112603127066;0.3131611260312705;0.521687667294673;0.02541098335916128;10.608160393092858;22.076375263653375;1.028225806451613;0.0;1058.64;211728.0;0.147169953903121;0.24937655860349128;3.0303030303030303;0.4254995;528;401;139;176;271;352;featureTest/Sharpness/modif 01Sharpness-0.0625.png
157.70992499811078;69.53788448218029;179;0;255;172.35990781259653;7.998365827854606;23.457983793950586;0;0;255;24.7840848044353;4639.280482036898;79173.72882218567;858.3573735919865;2.747900309974366;33391607.0;778.8588304066935;0.2649992237352819;0.6008241449794794;-0.00021723308333437824;0.9872942233707037;0.6629068779672429;0.06459366224487384;0.050377318392230745;0.0;0.4479047214982212;0.026809904201866935;0.42591361076341633;0.020121766649257827;-2.089267735146961;1.7083612892354065;0.03293524571038866;0.310106396964938;1.193390982643022;0.31246163854276077;0.31246163854276066;0.5205112010792611;0.025259699807082453;10.630610746012906;21.884203576583644;1.028225806451613;0.0;1058.64;211728.0;0.14627257613541902;0.0;2.840909090909091;0.42556667;528;401;139;176;271;352;featureTest/Sharpness/modif 02Sharpness-0.125.png
157.704805221794;69.5768614832104;180;0;255;172.37095243659192;8.124796909242047;23.94728645152641;0;0;255;25.28803774925784;4709.7120483525305;79174.66141021132;916.535620011204;2.9097604880404817;33390523.0;816.8075164023538;0.2650334261471112;0.6008047148797435;-0.00020333818332902827;0.987294005268423;0.6629165072255367;0.06488252490570562;0.05055365005338696;0.0;0.44790471415124933;0.026857902822712998;0.4269210792569812;0.02017865237173041;-2.1007484005502115;1.734347280326364;0.032923455575359736;0.30891848806413674;1.1985810206629497;0.3113778336237264;0.311377833623726;0.5186937678293437;0.025033778994293033;10.662294003794186;21.5354781742935;1.028225806451613;0.0;1058.64;211728.0;0.14627257613541902;0.0;2.840909090909091;0.4253811;528;401;139;176;272;352;featureTest/Sharpness/modif 03Sharpness-0.1875.png
157.7253221113882;69.6083961264428;180;0;255;172.40245371350414;8.284988286858612;24.427470285231568;0;0;255;25.79423066209294;4785.802938074116;79184.61986546326;985.4519676054933;0.8883335799769885;33394867.0;858.551014767397;0.26503003517759094;0.6008845474625277;-0.00018756573533733234;0.9872947478160745;0.6630492253484599;0.0651709916186612;0.05076309569498165;0.0;0.4479095823884706;0.026959945992525353;0.42855799319623156;0.020180102549542847;-2.111311953860555;1.7441969519474507;0.032894251490887566;0.30718866510719606;1.2059204255444007;0.30979654262518475;0.3097965426251848;0.5160538188151534;0.024726384750338143;10.699883068650118;20.930923260724597;1.028225806451613;0.0;1058.64;211728.0;0.14627257613541902;0.0;2.840909090909091;0.4258666;528;401;139;176;272;352;featureTest/Sharpness/modif 04Sharpness-0.25.png
157.70354889291923;69.65500363197671;180;0;255;172.40135981015942;8.411868057129903;24.81276666792199;0;0;255;26.199864769256024;4860.3174892857905;79179.57682952935;1050.4739188242052;0.29854066797856665;33390257.0;902.0898694946528;0.2650856376720999;0.6007988311417595;-0.00017087735469334126;0.987294974335566;0.6629542558508779;0.06546570101457039;0.05095845964519504;0.0;0.4479095787580393;0.027028512182648318;0.4297920330025329;0.020286330400961675;-2.1179436165182577;1.7521036896084548;0.033178871869412;0.30553448659146254;1.2111585910568743;0.30824576343869464;0.3082457634386942;0.5134781877773196;0.02436487228028707;10.764077993782719;20.51862712115357;1.028225806451613;0.0;1058.64;211728.0;0.14627257613541902;0.0;2.840909090909091;0.4257287;528;401;139;176;272;352;featureTest/Sharpness/modif 05Sharpness-0.3125.png
157.70769572281418;69.70044740201472;180;0;255;172.42351828634273;8.640066500415628;25.27912120698257;0;0;255;26.714878216621543;4943.950287982704;79184.61465808844;1120.5990989022432;0.735730498402939;33391135.0;946.5847312062888;0.2651148601602989;0.6008156881802049;-0.00017838327579161112;0.9872984164060794;0.6630321856749677;0.0657660809283284;0.05123394434645511;0.0;0.4479116394656956;0.027235098017905086;0.4325823025517107;0.020370087024159416;-2.1273940108432527;1.754290542722633;0.03321101431076924;0.3037249298770449;1.2219248683155608;0.3066656747910405;0.30666567479104034;0.5108673601693092;0.024181740760285727;10.748468560252983;19.592989097095227;1.028225806451613;0.0;1058.64;211728.0;0.14627257613541902;0.0;2.840909090909091;0.42579317;528;401;139;176;272;352;featureTest/Sharpness/modif 06Sharpness-0.375.png
157.70300574321772;69.7451101238615;180;0;255;172.43728833009098;8.768008954885513;25.67922465962896;0;0;255;27.134858764192025;5022.230175614188;79186.03721656458;1187.1713408403377;3.6118552957727377;33390142.0;993.75284672687;0.2651493751379943;0.6007965862604806;-0.00020862289473867215;0.987298225031055;0.663078547027155;0.06608125787836111;0.051444884789958255;0.0;0.44867098006890666;0.027303572463792974;0.4338130567368338;0.02043587288657271;-2.1330879445810065;1.7730808875118822;0.03311977084754871;0.30216897285765015;1.227971705719665;0.3052349906413361;0.305234990641336;0.5085150173005178;0.02386257026281399;10.803078578563792;19.043707890865306;1.028225806451613;0.0;1058.64;211728.0;0.147169953903121;0.24937655860349128;3.0303030303030303;0.4258573;528;401;140;176;272;352;featureTest/Sharpness/modif 07Sharpness-0.4375.png
157.7833304995088;69.78131138118052;180;0;255;172.5253917589944;9.008350336280511;26.187929031126274;0;0;255;27.69400662093644;5106.301341736223;79221.28434712089;1256.7132518428184;5.208115997873336;33407149.0;1041.7170183696308;0.2651383067422028;0.6011114553190358;-0.00023057193755121404;0.9874287001036194;0.6633104117481889;0.06638700752166742;0.05172443242585489;0.0;0.4541732801895981;0.027513267021016224;0.43703580849126417;0.020279675642621054;-2.134889018854441;1.8160434094549585;0.03261467629645126;0.301112114402227;1.235607016941409;0.3043470764056374;0.3043470764056375;0.5070606059910676;0.023930638157947964;10.717162289910522;17.964259702105295;1.028225806451613;0.0;1058.64;211728.0;0.14627257613541902;0.0;2.840909090909091;0.42600757;528;401;140;176;272;352;featureTest/Sharpness/modif 08Sharpness-0.5.png
157.70429985641957;69.84556036700033;180;0;255;172.4791248127836;9.274857364165344;26.581821088916044;0;0;255;28.15344013666454;5192.953478567281;79194.31655219608;1331.0827499451239;5.933328721023253;33390416.0;1092.4819887797573;0.2652240760793046;0.6008011348488322;-0.00030700257202080156;0.9873578427602204;0.6630875862324571;0.06668926866293781;0.05203678960938457;0.0;0.4593760864923912;0.027745037987319372;0.4403504690516715;0.020553233656094544;-2.142526906569902;1.816790747687565;0.034137008243757705;0.2997979015085648;1.2445924467362095;0.30323347016439056;0.30323347016439073;0.5052424230591177;0.0239262051122343;10.649905973490837;16.499332535245316;1.028225806451613;0.0;1058.64;211728.0;0.14627257613541902;0.0;2.840909090909091;0.42575023;528;401;140;175;272;352;featureTest/Sharpness/modif 09Sharpness-0.5625.png
157.70760598503742;69.89020428059685;180;0;255;172.50023084017994;9.402185823320487;27.050639335769784;0;0;255;28.638054869878022;5273.606704159391;79198.7199033535;1399.3705420768229;1.5039050844605424;33391116.0;1142.3836608384909;0.26524161081618425;0.6008140188454607;-0.00040253009774950067;0.9873576513851962;0.6631342474889301;0.06702174960632946;0.052257162806573075;0.0;0.46441948665868776;0.027801187672232688;0.441512642291589;0.020590039126533018;-2.14973247593243;1.8329710137193584;0.03473938504961892;0.2984622752645679;1.2493367702849876;0.30199716551848027;0.3019971655184803;0.5032315629135434;0.02365478141794608;10.694339333518736;16.142276464416312;1.028225806451613;0.0;1058.64;211728.0;0.14627257613541902;0.0;2.840909090909091;0.42596272;528;401;140;176;272;352;featureTest/Sharpness/modif 10Sharpness-0.625.png
