meanBrightness;stdBrightness;medianBrightness;minBrightness;maxBrightness;rmsBrightness;meanLaplacian;stdLaplacian;medianLaplacian;minLaplacian;maxLaplacian;rmsLaplacian;meanFourier;stdFourier;medianFourier;minFourier;maxFourier;averageOfTop90PercentFourier;localMeanStd;localMeanMean;localMeanMin;localMeanMax;localMeanMedian;localVarStd;localVarMean;localVarMin;localVarMax;localVarMedian;mscnStd;mscnMean;mscnMin;mscnMax;mscnMedian;r;gamma;R;rho;alpha;beta;coefficient;brisque_score;alpha_grey;beta_grey;maximum_grey;clip_hist_percent_grey;max_face_proportion;horizontal_face_proportion;vertical_face_proportion;faceQScore;height;width;xt;yt;xb;yb;fileName
157.50668782588983;4.389162543929159;159;148;164;157.56783129090576;2.358870815385778;14.41528254484336;0;0;163;14.607006619131257;539.1991927792254;72501.1165447161;155.74188372444786;0.6346874423966065;33348576.0;131.19142465400412;0.03383937712195061;0.6123279311015132;0.2615623423288586;0.640510069279886;0.6205869767634113;0.04319530668510125;0.012136228935990048;0.0;0.29997384481285355;0.0020048089898349166;0.2541533257551495;0.022398744052237147;-1.4607924694364025;1.119150412455165;0.011096345406637323;0.2338495687124093;1.0778768051941545;0.23417667096319203;0.23417667096319453;0.40350221006473913;0.002454893528859359;62.765800918838366;76.17628567803919;18.214285714285715;-2695.714285714286;1058.64;211728.0;0;0;0;0.4909737;528;401;141;175;271;349;featureTest/Contrast/modif 01Contrast-0.0625.png
157.5863608025391;8.762714335907084;160;138;170;157.82980160134758;3.0617254212952467;14.700987113000297;0;0;169;15.016430489700484;883.2530341916927;72618.29306089197;259.25191578583156;0.4663475554822411;33365445.0;216.16962721104608;0.04541786047551976;0.6116062011626121;0.24388921109042228;0.6637673214987453;0.6232240896185338;0.041864716837168074;0.014793756138883216;7.450580596923828e-09;0.3096574113788334;0.0037963048085938216;0.31069182017860186;0.024196491583867906;-1.7763273891052265;1.3562098434129513;0.022690150733424078;0.25624664125355107;1.134879389754611;0.25725730235314814;0.2572573023531481;0.43534550968790436;0.005725520991483118;32.64369939894485;57.34810932785305;8.5;-1173.0;1058.64;211728.0;0;0;0;0.49059716;528;401;140;174;270;351;featureTest/Contrast/modif 02Contrast-0.125.png
157.5415769288899;13.168984219978281;162;128;176;158.09102000628425;3.722908637497166;15.52819948471976;0;0;190;15.968250623045783;1230.9195126476982;72733.44603518647;366.98446072675324;0.9511703882902397;33355963.0;300.3814759308356;0.059245138601018876;0.6106491677614039;0.22621607985198589;0.687038168164373;0.6258136625451803;0.04102813084180616;0.017498641955747032;1.666000468656264e-08;0.319707542300395;0.0056708027076573225;0.3453194104641493;0.02530048001869499;-1.9002040785573193;1.430325514704898;0.02896422041392878;0.26846521209405694;1.174488874092026;0.270160832707405;0.2701608327074049;0.4540204097303234;0.00883407652605803;23.29047103946403;45.863286709279436;5.543478260869565;-709.5652173913044;1058.64;211728.0;0.15991271820448877;-0.24937655860349128;2.272727272727273;0.48697695;528;401;139;175;270;352;featureTest/Contrast/modif 03Contrast-0.1875.png
157.62245900400515;17.581394212140335;163;118;182;158.59995272670153;4.368057129902517;16.860143631260765;0;0;255;17.41678404174649;1581.6664475313196;72960.89911211864;478.90364409004934;1.3387745561003033;33373088.0;387.221430653116;0.07413487079435939;0.6101568879614954;0.2085429486135494;0.710292875495106;0.6290450137973006;0.040751766543142456;0.020228735617068953;1.0536712127723509e-08;0.32948558494530794;0.007543173039731089;0.36883180564976303;0.026124913803476625;-1.9886634816630047;1.4913554989069577;0.033931582675861896;0.27560575034229146;1.1929017315380326;0.2776895365285404;0.27768953652853684;0.46523628414677365;0.011372284259336285;19.068713604790837;38.238970145559364;4.112903225806452;-485.32258064516134;1058.64;211728.0;0.15028716088566463;-0.24937655860349128;2.6515151515151514;0.47074994;528;401;139;175;270;352;featureTest/Contrast/modif 04Contrast-0.25.png
157.52550442076625;21.97360730317517;164;108;188;159.0506961975678;5.013597634701126;18.44991415724074;0;0;255;19.118982547516307;1931.5289407879004;73159.9525556906;590.9784787160825;0.6235604566232146;33352560.0;475.62962022903565;0.08945985036117668;0.6089788145801904;0.19086981737511302;0.7333786104424477;0.6314841104784937;0.0409852008574682;0.02296848338362021;1.3938759963117321e-08;0.33932128125600164;0.009426244489815326;0.38658061807439476;0.026617503574419794;-2.0189579734339334;1.5094248112253132;0.037054870108596885;0.28121130110922066;1.2025625125820278;0.2835302440890879;0.28353024408908767;0.47410985011196033;0.0136753177335352;16.49014694768594;32.773101148710424;3.311688311688312;-357.6623376623377;1058.64;211728.0;0.147169953903121;0.24937655860349128;3.0303030303030303;0.4750455;528;401;139;175;270;352;featureTest/Contrast/modif 05Contrast-0.3125.png
157.53669330461724;26.367395182050302;166;98;194;159.7280478376902;5.6434623668102475;20.086118754090258;0;0;255;20.863864313425253;2283.3986204256425;73461.64295562846;701.6787623456487;0.6914759668245113;33354929.0;565.2121227037437;0.10510340773167484;0.6082470453006344;0.17319668613667666;0.7563925193231072;0.63436179957035;0.04177940192061584;0.025733903264160845;1.1780402288468106e-08;0.3491642792365166;0.011289556232167961;0.4002639181001537;0.026941099826313538;-2.0597435777510276;1.5770419469788013;0.03839795082266407;0.28499637506897907;1.2162469514729457;0.2876334235599768;0.2876334235599765;0.48043737041023354;0.015603520856639751;14.842873360871364;27.993449167858643;2.7419354838709675;-268.7096774193548;1058.64;211728.0;0.147169953903121;0.24937655860349128;3.0303030303030303;0.46953171;528;401;139;175;270;352;featureTest/Contrast/modif 06Contrast-0.375.png
157.50219621401044;30.7783064765332;167;88;200;160.48129474116305;6.2073084334618;21.161820526062108;0;0;255;22.053419824720827;2635.3786002311203;73796.67857453643;818.1606168712038;2.604030336084824;33347625.0;655.3086001681764;0.12091349647032562;0.6072971827749858;0.15552355489824024;0.779536254204;0.6371078353727391;0.04306332731550197;0.028511037749701203;3.725290298461914e-09;0.3591134270935957;0.013168354801514966;0.4114906349451025;0.027175948561894498;-2.0745133269110054;1.6666526049060248;0.03998800805657512;0.28847377854673184;1.2295725848058232;0.2914366553623918;0.291436655362392;0.4863735878120563;0.017455803761980623;13.591806190731024;24.21696493553938;2.3394495412844036;-205.87155963302752;1058.64;211728.0;0.14806733167082295;0.0;3.2196969696969697;0.46324366;528;401;139;176;270;352;featureTest/Contrast/modif 07Contrast-0.4375.png
157.74943323509407;35.083380626444004;169;79;206;161.60361160003;6.740927038464445;22.095246270702283;0;0;255;23.100649451928494;2977.9479594143595;74300.48810035517;926.8785230467279;2.00101552668877;33399972.0;738.7690716546688;0.13658811784405026;0.6074425733571478;0.13961773678364753;0.8030301880425955;0.6407485701273519;0.044805210959982626;0.031282649716525224;7.450580596923828e-09;0.3690802913524894;0.015045211461579493;0.419975356273927;0.027356720147994035;-2.1093130863119507;1.6919953321305998;0.04135296148895808;0.29003696998644535;1.2288070435325325;0.29299866199688096;0.2929986619968811;0.4888319077840023;0.018608828701354913;12.87452012704224;21.813960348453264;2.056451612903226;-162.45967741935485;1058.64;211728.0;0.147169953903121;0.24937655860349128;3.0303030303030303;0.456893;528;401;139;176;270;352;featureTest/Contrast/modif 08Contrast-0.5.png
157.54185558830198;39.46647305078182;170;69;212;162.41009438231814;7.292294831104058;23.03857663414599;0;0;255;24.165131434179383;3328.657399144536;74657.06732734098;1040.352974819239;2.594907824886763;33356022.0;829.556292983976;0.15251971712298149;0.6057953656727204;0.12194460554521114;0.8253717332035923;0.6427522823794827;0.04688172006155195;0.03407142036516299;5.268356063861754e-09;0.37826109253579204;0.016910681618259656;0.4282258909889981;0.027384549010715416;-2.1220838528792885;1.703025834889271;0.04274408678920795;0.29334689625633464;1.2259042874884414;0.2962765775323853;0.2962765775323848;0.4940299196380687;0.020232753935701786;12.082286735244267;18.989787178389037;1.8345323741007193;-126.58273381294964;1058.64;211728.0;0.147169953903121;0.24937655860349128;3.0303030303030303;0.45169178;528;401;139;176;270;352;featureTest/Contrast/modif 09Contrast-0.5625.png
157.5486520441321;43.86450549825052;171;59;218;163.54104256586191;7.817062457492632;23.96646633008547;0;0;255;25.20908514435741;3681.2482499787393;75161.53391411078;1154.214395856381;1.7221590451447586;33357461.0;920.8195945708967;0.16859531177585288;0.6050686624057424;0.1042714743067747;0.8485722184327894;0.6456853888069882;0.04937744583227577;0.03688515426063946;5.268356063861754e-09;0.38850574147484407;0.018787113775160166;0.4348355060141912;0.02735953186635566;-2.1251266397174366;1.7664910131073592;0.043561650293971486;0.2947484250665923;1.2375771669910829;0.2979609310950106;0.2979609310950106;0.4967218479049302;0.02137037839156599;11.556416612416156;16.812777731602722;1.6451612903225807;-97.06451612903227;1058.64;211728.0;0.147169953903121;0.24937655860349128;3.0303030303030303;0.44624594;528;401;139;176;271;352;featureTest/Contrast/modif 10Contrast-0.625.png
